0.242494037,0.013040565
0.302799831,0.018343045
0.324649756,0.023588841
0.358182703,0.030560457
0.366565939,0.039189871
0.383332413,0.052791133
0.433631832,0.068654896
0.433631832,0.061522643
0.433631832,0.078135991
0.483931252,0.088679139
0.550997145,0.130511306
0.553092954,0.12133878
0.559380382,0.111394658
0.564410324,0.100729334
0.580338473,0.141312013
0.651595984,0.152941432
0.659979221,0.170585356
0.685128931,0.17744759
0.691416358,0.187000959
0.735428351,0.20937416
0.735428351,0.162877361
0.740177365,0.193564344
0.7445737,0.200801573
0.81087748,0.228574988
0.81087748,0.22103126
0.81087748,0.214173325
0.83602719,0.236557161
0.847204839,0.247090743
0.911476319,0.255833426
0.922254767,0.263548404
0.961775739,0.272977337
0.986925449,0.281163533
1.02604722,0.299497311
1.037224869,0.290720853
1.062374579,0.308465297
1.112673998,0.317722582
1.143910473,0.32429085
1.173751865,0.331388342
1.228362664,0.341791802
1.288721967,0.353552049
1.345777027,0.360066948
1.346207018,0.366066721
1.378143158,0.381725084
1.413065878,0.387588644
1.414470516,0.393154306
1.439620226,0.373265831
1.49997953,0.411669155
1.515069356,0.401000978
1.582135249,0.422298711
1.630758021,0.433132082
1.640817905,0.440469887
1.716267035,0.447288332
1.811835932,0.458861242
1.904889858,0.466096554
2.052309966,0.472439251
2.25417652,0.476105257
2.456043074,0.471055666
2.523331926,0.466008554
2.54620746,0.459237597
2.684530864,0.451089981
2.848003978,0.443330518
2.998902237,0.43461562
3.183333442,0.425468309
3.426447304,0.418148699
3.582375505,0.410585334
3.753393532,0.402346565
3.979740921,0.39368568
4.1809386,0.386862614
4.407285988,0.378942428
4.608483667,0.371635836
4.960579605,0.362392854
5.207046762,0.354508545
5.589322351,0.346614877
5.916268579,0.339481499
6.318663937,0.331190135
6.821658134,0.32382071
7.374951751,0.317513685
7.928245367,0.311518384
8.481538984,0.309544326
9.034832601,0.309939374
9.588126217,0.310365593
10.14141983,0.307861605
10.69471345,0.303549615
11.24800707,0.299237625
11.80130068,0.295954326
12.3545943,0.291268267
12.90788792,0.289637106
13.46118153,0.28947105
14.01447515,0.290957132
14.56776877,0.293316043
15.12106238,0.29486447
15.674356,0.297566277
16.22764962,0.297337876
16.78094323,0.297483544
17.33423685,0.299437213
17.88753047,0.299707571
18.44082408,0.299011583
18.9941177,0.297286905
19.54741132,0.293972433
20.10070493,0.293619342
20.65399855,0.294294941
21.20729217,0.294908196
21.76058578,0.296518968
22.3138794,0.297319257
22.86717302,0.298150718
23.42046663,0.297267696
23.97376025,0.29800564
24.52705387,0.29587572
25.08034748,0.295678492
25.6336411,0.295231883
26.18693472,0.293444861
26.74022833,0.292499493
27.29352195,0.293081575
27.84681557,0.294661175
28.40010918,0.295835533
28.9534028,0.29404851
29.50669642,0.29101459
30.05999003,0.288541774
30.61328365,0.288843304
31.16657727,0.289550076
31.71987088,0.28785657
32.2731645,0.288033411
32.82645812,0.285560594
33.37975173,0.28349302
33.93304535,0.283295791
34.48633897,0.2838467
35.03963258,0.28196616
35.5929262,0.282018311
36.14621982,0.282132806
36.69951343,0.284990476
37.25280705,0.28931325
37.80610067,0.291391608
38.35939428,0.291443759
38.9126879,0.289313839
39.46598152,0.290675232
39.9186763,0.294621337
